timestamp,TP9,AF7,AF8,TP10,Right AUX
1508291749763.3572,11.23046875,17.578125,32.71484375,51.7578125,33.203125
1508291749767.2634,19.04296875,19.53125,30.2734375,54.19921875,59.5703125
1508291749771.1697,4.39453125,21.484375,26.3671875,33.69140625,16.11328125
1508291749775.076,-5.37109375,25.390625,41.9921875,27.34375,37.109375
1508291749778.9822,10.25390625,30.2734375,52.24609375,40.0390625,34.1796875
1508291749782.8884,10.25390625,32.2265625,46.38671875,44.43359375,5.859375
1508291749786.7947,4.39453125,31.73828125,38.0859375,29.296875,29.296875
1508291749790.701,0.48828125,32.2265625,38.0859375,18.06640625,-22.94921875
1508291749794.6072,7.8125,32.71484375,49.31640625,28.3203125,-53.22265625
1508291749798.5134,15.13671875,30.2734375,49.31640625,35.15625,-2.9296875
1508291749802.4197,11.23046875,28.3203125,36.62109375,28.3203125,6.34765625
1508291749806.326,-1.46484375,25.390625,34.1796875,6.34765625,32.2265625
1508291749808.3882,-14.6484375,23.4375,43.45703125,3.90625,21.484375
1508291749812.2944,0.48828125,23.92578125,49.8046875,20.99609375,15.13671875
1508291749816.2007,0.48828125,23.92578125,41.015625,14.16015625,40.52734375
1508291749820.107,-15.13671875,25.87890625,36.62109375,3.41796875,14.6484375
1508291749824.0132,-15.13671875,27.34375,39.55078125,7.32421875,17.08984375
1508291749827.9194,3.90625,23.92578125,33.203125,28.80859375,47.36328125
1508291749831.8257,12.20703125,24.90234375,25.390625,24.4140625,56.640625
1508291749835.732,6.8359375,29.296875,36.1328125,16.11328125,39.55078125
1508291749839.6382,-6.34765625,26.3671875,42.96875,17.578125,1.46484375
1508291749843.5444,-12.20703125,21.97265625,42.48046875,15.13671875,-4.8828125
1508291749847.4507,-5.37109375,16.11328125,44.921875,15.625,10.7421875
1508291749851.357,-5.859375,16.6015625,48.828125,7.8125,18.5546875
1508291749868.4312,-31.73828125,21.484375,40.0390625,-1.46484375,19.04296875
1508291749872.3374,-21.484375,22.94921875,34.66796875,4.39453125,18.06640625
1508291749876.2437,13.18359375,22.4609375,40.0390625,21.484375,-15.625
1508291749880.15,10.7421875,20.99609375,42.96875,26.85546875,-11.23046875
1508291749884.0562,-14.16015625,25.390625,42.96875,5.37109375,23.4375
1508291749887.9624,-17.578125,29.78515625,31.25,-1.953125,16.11328125
1508291749891.8687,5.37109375,30.2734375,21.484375,11.23046875,20.99609375
1508291749895.775,11.71875,31.25,17.578125,12.20703125,-2.9296875
1508291749899.6812,-5.859375,27.34375,11.23046875,3.41796875,-6.34765625
1508291749903.5874,-18.5546875,20.5078125,2.44140625,-14.6484375,11.23046875
1508291749907.4937,-5.37109375,24.4140625,14.16015625,0.48828125,14.16015625
1508291749911.4,2.9296875,29.78515625,25.87890625,20.99609375,17.578125
1508291749912.965,-6.8359375,27.83203125,12.6953125,6.34765625,20.01953125
1508291749916.8713,-18.06640625,27.34375,7.32421875,4.8828125,44.43359375
1508291749920.7776,-5.37109375,29.296875,15.13671875,15.13671875,42.96875
1508291749924.6838,8.7890625,28.3203125,11.71875,14.16015625,25.87890625
1508291749928.59,-3.90625,26.85546875,0.48828125,10.25390625,6.34765625
1508291749932.4963,-15.13671875,26.3671875,-2.9296875,4.39453125,19.53125
1508291749936.4026,0.48828125,25.87890625,12.6953125,3.90625,37.59765625
1508291749940.3088,13.671875,25.390625,39.0625,18.06640625,1.46484375
1508291749944.215,11.71875,23.92578125,42.96875,15.625,-31.73828125
1508291749948.1213,-7.32421875,24.90234375,39.0625,0.9765625,-9.765625
1508291749952.0276,-13.18359375,30.76171875,45.8984375,-2.44140625,0.9765625
1508291749955.9338,13.671875,34.66796875,38.57421875,14.16015625,-51.26953125
1508291749958.4976,19.04296875,37.59765625,31.25,25.390625,-45.8984375
1508291749962.4038,3.41796875,41.9921875,23.92578125,20.01953125,3.90625
1508291749966.31,-8.30078125,39.0625,21.484375,17.578125,44.43359375
1508291749970.2163,3.41796875,34.66796875,23.4375,25.390625,37.59765625
1508291749974.1226,16.6015625,30.76171875,21.97265625,25.390625,26.85546875
1508291749978.0288,10.7421875,27.83203125,20.01953125,10.25390625,57.6171875
1508291749981.935,-3.90625,31.25,22.4609375,-0.9765625,39.0625
1508291749985.8413,3.41796875,32.71484375,30.2734375,15.625,14.16015625
1508291749989.7476,17.08984375,33.203125,22.4609375,27.83203125,1.953125
1508291749993.6538,17.578125,37.59765625,23.92578125,20.01953125,-9.27734375
1508291749997.56,-0.9765625,38.0859375,33.203125,23.92578125,25.87890625
1508291750001.4663,-3.41796875,34.66796875,26.3671875,27.34375,21.97265625
1508291750003.1687,13.18359375,37.109375,36.62109375,28.3203125,-25.87890625
1508291750007.075,17.08984375,40.0390625,47.36328125,36.62109375,-23.4375
1508291750010.9812,-0.48828125,41.015625,44.43359375,38.57421875,25.87890625
1508291750014.8875,-11.23046875,42.96875,31.73828125,28.80859375,-2.44140625
1508291750018.7937,10.7421875,43.9453125,28.3203125,47.36328125,-14.16015625
1508291750022.7,23.4375,41.9921875,26.85546875,60.05859375,3.90625
1508291750026.6062,20.5078125,35.15625,23.92578125,50.78125,0.0
1508291750030.5125,15.13671875,32.2265625,18.5546875,63.96484375,-11.71875
1508291750034.4187,27.34375,38.57421875,12.20703125,74.21875,-1.46484375
1508291750038.325,24.4140625,40.0390625,20.5078125,57.6171875,18.5546875
1508291750042.2312,10.25390625,35.64453125,20.01953125,41.50390625,-14.6484375
1508291750046.1375,1.46484375,41.015625,8.7890625,22.94921875,-49.8046875
1508291750048.219,8.30078125,49.8046875,1.953125,31.73828125,-9.765625
1508291750052.1252,27.83203125,55.17578125,-7.32421875,53.22265625,14.16015625
1508291750056.0315,23.92578125,61.03515625,-17.08984375,40.0390625,9.765625
