timestamp,TP9,AF7,AF8,TP10,Right AUX
1510194727.367665,-68.359375,-970.21484375,-2.44140625,-27.83203125,-22.4609375
1510194727.3715713,-89.35546875,-970.21484375,29.78515625,148.4375,8.30078125
1510194727.3754776,-92.28515625,-970.21484375,3.90625,26.3671875,-62.01171875
1510194727.3793838,-105.95703125,-970.21484375,-19.53125,-163.57421875,-66.89453125
1510194727.38329,-133.30078125,-970.21484375,-4.39453125,-105.46875,-2.9296875
1510194727.3871963,-111.328125,-970.21484375,14.16015625,123.046875,3.90625
1510194727.3911026,-53.22265625,-970.21484375,8.30078125,105.95703125,40.52734375
1510194727.3950088,-23.4375,-970.21484375,-24.90234375,-78.61328125,38.57421875
1510194727.398915,-21.484375,-970.21484375,-37.109375,-76.171875,23.4375
1510194727.4028213,-41.9921875,-970.21484375,6.8359375,123.046875,77.1484375
1510194727.4067276,-35.15625,-970.21484375,20.01953125,162.109375,41.015625
1510194727.4106338,-37.109375,-970.21484375,-24.90234375,-12.20703125,-21.484375
1510194727.4126973,-68.359375,-970.21484375,-40.0390625,-67.3828125,-1.953125
1510194727.4166036,-31.73828125,-970.21484375,-11.23046875,109.86328125,-32.71484375
1510194727.4205098,18.06640625,-970.21484375,4.39453125,224.609375,-23.92578125
1510194727.424416,32.71484375,-969.7265625,-30.76171875,61.03515625,25.390625
1510194727.4283223,19.53125,-970.21484375,-56.15234375,-68.84765625,-50.29296875
1510194727.4322286,0.9765625,-971.19140625,-29.78515625,86.42578125,-31.25
1510194727.4361348,9.765625,-960.44921875,8.7890625,273.4375,63.4765625
1510194727.440041,17.578125,-963.37890625,-20.01953125,162.59765625,15.13671875
1510194727.4439473,-2.9296875,-970.703125,-58.10546875,-13.671875,-24.90234375
1510194727.4478536,-12.20703125,-974.609375,-31.25,37.59765625,12.20703125
1510194727.4517598,10.7421875,-946.77734375,2.9296875,230.46875,24.90234375
1510194727.455666,24.4140625,-942.87109375,-7.8125,229.00390625,-34.66796875
1510194727.4577296,42.96875,-971.19140625,-33.69140625,50.78125,-18.06640625
1510194727.4616358,56.15234375,-978.02734375,-30.2734375,14.16015625,6.8359375
1510194727.465542,46.875,-939.453125,2.44140625,212.40234375,-13.18359375
